Wavelength,Decadic_Abs_coef
599.5,49964.35557
600.0,50347.7253
600.5,50735.47525
601.0,51127.72774
601.5,51524.60509
602.0,51926.22963
602.5,52332.72366
603.0,52744.20951
603.5,53160.8095
604.0,53582.64594
604.5,54009.84115
605.0,54442.51746
605.5,54880.79718
606.0,55324.80263
606.5,55774.65613
607.0,56230.47999
607.5,56692.39654
608.0,57160.52809
608.5,57634.99697
609.0,58115.82075
609.5,58602.61306
610.0,59094.89016
610.5,59592.16834
611.0,60093.96385
611.5,60599.79298
612.0,61109.17199
612.5,61621.61714
613.0,62136.64471
613.5,62653.77098
614.0,63172.5122
614.5,63692.38465
615.0,64212.9046
615.5,64733.58831
616.0,65253.95207
616.5,65773.51213
617.0,66291.78477
617.5,66808.28626
618.0,67322.53287
618.5,67834.04086
619.0,68342.32652
619.5,68846.90609
620.0,69347.29587
620.5,69843.01211
621.0,70333.57109
621.5,70818.48908
622.0,71297.28234
622.5,71769.46714
623.0,72234.55977
623.5,72692.07648
624.0,73141.53354
624.5,73582.44723
625.0,74014.33382
625.5,74436.70957
626.0,74849.09076
626.5,75250.99365
627.0,75641.93451
627.5,76021.42963
628.0,76388.99525
628.5,76744.14766
629.0,77086.40312
629.5,77415.28076
630.0,77730.56529
630.5,78032.51927
631.0,78321.45524
631.5,78597.68571
632.0,78861.5232
632.5,79113.28025
633.0,79353.26937
633.5,79581.80309
634.0,79799.19392
634.5,80005.7544
635.0,80201.79703
635.5,80387.64501
636.0,80563.70497
636.5,80730.42286
637.0,80888.24488
637.5,81037.61723
638.0,81178.98609
638.5,81312.79766
639.0,81439.49813
639.5,81559.53369
640.0,81673.35054
640.5,81781.39487
641.0,81884.11288
641.5,81981.95074
642.0,82075.35467
642.5,82164.77084
643.0,82250.64546
643.5,82333.42472
644.0,82413.5548
644.5,82491.4819
645.0,82567.65222
645.5,82642.51195
646.0,82716.50728
646.5,82790.08439
647.0,82863.63047
647.5,82937.22738
648.0,83010.85862
648.5,83084.50765
649.0,83158.1579
649.5,83231.79283
650.0,83305.39587
650.5,83378.95049
651.0,83452.44012
651.5,83525.84822
652.0,83599.15822
652.5,83672.35358
653.0,83745.41775
653.5,83818.33417
654.0,83891.08628
654.5,83963.65754
655.0,84036.03139
655.5,84108.19128
656.0,84180.12066
656.5,84251.80297
657.0,84323.22166
657.5,84394.36018
658.0,84465.20197
658.5,84535.73049
659.0,84605.92917
659.5,84675.92036
660.0,84746.8592
660.5,84820.36619
661.0,84898.06409
661.5,84981.57567
662.0,85072.52367
662.5,85172.53086
663.0,85283.21999
663.5,85406.21382
664.0,85543.13511
664.5,85695.60661
665.0,85865.25109
665.5,86053.69131
666.0,86262.55001
666.5,86493.44996
667.0,86748.01391
667.5,87027.60229
668.0,87331.47828
668.5,87657.89939
669.0,88005.11675
669.5,88371.38151
670.0,88754.94482
670.5,89154.05782
671.0,89566.97166
671.5,89991.93749
672.0,90427.20645
672.5,90871.0297
673.0,91321.65837
673.5,91777.34362
674.0,92236.33659
674.5,92697.06074
675.0,93158.85486
675.5,93621.36053
676.0,94084.21953
676.5,94547.07363
677.0,95009.56459
677.5,95471.33419
678.0,95932.02421
678.5,96391.2764
679.0,96848.73255
679.5,97304.03443
680.0,97756.8238
680.5,98206.74244
681.0,98653.43211
681.5,99096.5346
682.0,99535.69167
682.5,99970.54509
683.0,100400.73664
683.5,100825.90702
684.0,101245.64766
684.5,101659.48093
685.0,102066.92402
685.5,102467.49413
686.0,102860.70847
686.5,103246.08422
